"date","year","GEO","naics","value"
2023-01-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",10400
2023-01-01,2023,"Nova Scotia","Utilities [22]",3400
2023-01-01,2023,"Nova Scotia","Construction [23]",42300
2023-01-01,2023,"Nova Scotia","Manufacturing [31-33]",34500
2023-01-01,2023,"Nova Scotia","Services-producing sector",403900
2023-01-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",77900
2023-01-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21100
2023-01-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",28300
2023-01-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",39100
2023-01-01,2023,"Nova Scotia","Business, building and other support services [55-56]",17700
2023-01-01,2023,"Nova Scotia","Educational services [61]",36500
2023-01-01,2023,"Nova Scotia","Health care and social assistance [62]",80200
2023-01-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",18500
2023-01-01,2023,"Nova Scotia","Accommodation and food services [72]",29200
2023-01-01,2023,"Nova Scotia","Other services (except public administration) [81]",21100
2023-01-01,2023,"Nova Scotia","Public administration [91]",34300
2023-02-01,2023,"Nova Scotia","Total employed, all industries",496300
2023-02-01,2023,"Nova Scotia","Goods-producing sector",95500
2023-02-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",4400
2023-02-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",10600
2023-02-01,2023,"Nova Scotia","Utilities [22]",3300
2023-02-01,2023,"Nova Scotia","Construction [23]",40700
2023-02-01,2023,"Nova Scotia","Manufacturing [31-33]",36500
2023-02-01,2023,"Nova Scotia","Services-producing sector",400800
2023-02-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",75500
2023-02-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21600
2023-02-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",28500
2023-02-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",38700
2023-02-01,2023,"Nova Scotia","Business, building and other support services [55-56]",16900
2023-02-01,2023,"Nova Scotia","Educational services [61]",37200
2023-02-01,2023,"Nova Scotia","Health care and social assistance [62]",79500
2023-02-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",18200
2023-02-01,2023,"Nova Scotia","Accommodation and food services [72]",29400
2023-02-01,2023,"Nova Scotia","Other services (except public administration) [81]",20600
2023-02-01,2023,"Nova Scotia","Public administration [91]",34800
2023-03-01,2023,"Nova Scotia","Total employed, all industries",496600
2023-03-01,2023,"Nova Scotia","Goods-producing sector",92400
2023-03-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",4400
2023-03-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",9300
2023-03-01,2023,"Nova Scotia","Utilities [22]",3000
2023-03-01,2023,"Nova Scotia","Construction [23]",39200
2023-03-01,2023,"Nova Scotia","Manufacturing [31-33]",36500
2023-03-01,2023,"Nova Scotia","Services-producing sector",404200
2023-03-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",76500
2023-03-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21100
2023-03-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",29100
2023-03-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",39100
2023-03-01,2023,"Nova Scotia","Business, building and other support services [55-56]",16900
2023-03-01,2023,"Nova Scotia","Educational services [61]",39400
2023-03-01,2023,"Nova Scotia","Health care and social assistance [62]",78800
2023-03-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",19700
2023-03-01,2023,"Nova Scotia","Accommodation and food services [72]",29500
2023-03-01,2023,"Nova Scotia","Other services (except public administration) [81]",19900
2023-03-01,2023,"Nova Scotia","Public administration [91]",34300
2023-04-01,2023,"Nova Scotia","Total employed, all industries",495700
2023-04-01,2023,"Nova Scotia","Goods-producing sector",91200
2023-04-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",5500
2023-04-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",8800
2023-04-01,2023,"Nova Scotia","Utilities [22]",3300
2023-04-01,2023,"Nova Scotia","Construction [23]",38100
2023-04-01,2023,"Nova Scotia","Manufacturing [31-33]",35600
2023-04-01,2023,"Nova Scotia","Services-producing sector",404500
2023-04-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",78100
2023-04-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21400
2023-04-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",29800
2023-04-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",38100
2023-04-01,2023,"Nova Scotia","Business, building and other support services [55-56]",17500
2023-04-01,2023,"Nova Scotia","Educational services [61]",38300
2023-04-01,2023,"Nova Scotia","Health care and social assistance [62]",79200
2023-04-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",18700
2023-04-01,2023,"Nova Scotia","Accommodation and food services [72]",30100
2023-04-01,2023,"Nova Scotia","Other services (except public administration) [81]",19100
2023-04-01,2023,"Nova Scotia","Public administration [91]",34100
2023-05-01,2023,"Nova Scotia","Total employed, all industries",493600
2023-05-01,2023,"Nova Scotia","Goods-producing sector",91400
2023-05-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",6100
2023-05-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",9300
2023-05-01,2023,"Nova Scotia","Utilities [22]",3200
2023-05-01,2023,"Nova Scotia","Construction [23]",38300
2023-05-01,2023,"Nova Scotia","Manufacturing [31-33]",34600
2023-05-01,2023,"Nova Scotia","Services-producing sector",402100
2023-05-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",80100
2023-05-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21000
2023-05-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",28600
2023-05-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",38600
2023-05-01,2023,"Nova Scotia","Business, building and other support services [55-56]",17500
2023-05-01,2023,"Nova Scotia","Educational services [61]",38500
2023-05-01,2023,"Nova Scotia","Health care and social assistance [62]",77700
2023-05-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",18400
2023-05-01,2023,"Nova Scotia","Accommodation and food services [72]",29600
2023-05-01,2023,"Nova Scotia","Other services (except public administration) [81]",19500
2023-05-01,2023,"Nova Scotia","Public administration [91]",32500
2023-06-01,2023,"Nova Scotia","Total employed, all industries",495800
2023-06-01,2023,"Nova Scotia","Goods-producing sector",93500
2023-06-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",5900
2023-06-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",10800
2023-06-01,2023,"Nova Scotia","Utilities [22]",3200
2023-06-01,2023,"Nova Scotia","Construction [23]",38000
2023-06-01,2023,"Nova Scotia","Manufacturing [31-33]",35500
2023-06-01,2023,"Nova Scotia","Services-producing sector",402300
2023-06-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",79600
2023-06-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21400
2023-06-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",29300
2023-06-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",38000
2023-06-01,2023,"Nova Scotia","Business, building and other support services [55-56]",16600
2023-06-01,2023,"Nova Scotia","Educational services [61]",37500
2023-06-01,2023,"Nova Scotia","Health care and social assistance [62]",77400
2023-06-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",19000
2023-06-01,2023,"Nova Scotia","Accommodation and food services [72]",29900
2023-06-01,2023,"Nova Scotia","Other services (except public administration) [81]",20200
2023-06-01,2023,"Nova Scotia","Public administration [91]",33500
2023-07-01,2023,"Nova Scotia","Total employed, all industries",496100
2023-07-01,2023,"Nova Scotia","Goods-producing sector",90500
2023-07-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",6000
2023-07-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",9100
2023-07-01,2023,"Nova Scotia","Utilities [22]",2900
2023-07-01,2023,"Nova Scotia","Construction [23]",36300
2023-07-01,2023,"Nova Scotia","Manufacturing [31-33]",36200
2023-07-01,2023,"Nova Scotia","Services-producing sector",405600
2023-07-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",80400
2023-07-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",23100
2023-07-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",29400
2023-07-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",37000
2023-07-01,2023,"Nova Scotia","Business, building and other support services [55-56]",16300
2023-07-01,2023,"Nova Scotia","Educational services [61]",37600
2023-07-01,2023,"Nova Scotia","Health care and social assistance [62]",77800
2023-07-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",19600
2023-07-01,2023,"Nova Scotia","Accommodation and food services [72]",29800
2023-07-01,2023,"Nova Scotia","Other services (except public administration) [81]",20400
2023-07-01,2023,"Nova Scotia","Public administration [91]",34200
2023-08-01,2023,"Nova Scotia","Total employed, all industries",492600
2023-08-01,2023,"Nova Scotia","Goods-producing sector",90700
2023-08-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",6000
2023-08-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",7700
2023-08-01,2023,"Nova Scotia","Utilities [22]",2700
2023-08-01,2023,"Nova Scotia","Construction [23]",37400
2023-08-01,2023,"Nova Scotia","Manufacturing [31-33]",36900
2023-08-01,2023,"Nova Scotia","Services-producing sector",401900
2023-08-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",79100
2023-08-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21900
2023-08-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",28800
2023-08-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",37300
2023-08-01,2023,"Nova Scotia","Business, building and other support services [55-56]",18100
2023-08-01,2023,"Nova Scotia","Educational services [61]",37700
2023-08-01,2023,"Nova Scotia","Health care and social assistance [62]",76900
2023-08-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",20600
2023-08-01,2023,"Nova Scotia","Accommodation and food services [72]",29700
2023-08-01,2023,"Nova Scotia","Other services (except public administration) [81]",20400
2023-08-01,2023,"Nova Scotia","Public administration [91]",31300
2023-09-01,2023,"Nova Scotia","Total employed, all industries",496200
2023-09-01,2023,"Nova Scotia","Goods-producing sector",89000
2023-09-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",5800
2023-09-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",8000
2023-09-01,2023,"Nova Scotia","Utilities [22]",2600
2023-09-01,2023,"Nova Scotia","Construction [23]",36400
2023-09-01,2023,"Nova Scotia","Manufacturing [31-33]",36200
2023-09-01,2023,"Nova Scotia","Services-producing sector",407200
2023-09-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",79600
2023-09-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",22700
2023-09-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",29400
2023-09-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",39000
2023-09-01,2023,"Nova Scotia","Business, building and other support services [55-56]",19400
2023-09-01,2023,"Nova Scotia","Educational services [61]",38700
2023-09-01,2023,"Nova Scotia","Health care and social assistance [62]",72900
2023-09-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",20200
2023-09-01,2023,"Nova Scotia","Accommodation and food services [72]",29800
2023-09-01,2023,"Nova Scotia","Other services (except public administration) [81]",21300
2023-09-01,2023,"Nova Scotia","Public administration [91]",34100
2023-10-01,2023,"Nova Scotia","Total employed, all industries",503700
2023-10-01,2023,"Nova Scotia","Goods-producing sector",89300
2023-10-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",4900
2023-10-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",8700
2023-10-01,2023,"Nova Scotia","Utilities [22]",3000
2023-10-01,2023,"Nova Scotia","Construction [23]",37500
2023-10-01,2023,"Nova Scotia","Manufacturing [31-33]",35200
2023-10-01,2023,"Nova Scotia","Services-producing sector",414400
2023-10-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",81200
2023-10-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",22800
2023-10-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",29600
2023-10-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",38800
2023-10-01,2023,"Nova Scotia","Business, building and other support services [55-56]",18400
2023-10-01,2023,"Nova Scotia","Educational services [61]",38700
2023-10-01,2023,"Nova Scotia","Health care and social assistance [62]",75100
2023-10-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",23000
2023-10-01,2023,"Nova Scotia","Accommodation and food services [72]",30300
2023-10-01,2023,"Nova Scotia","Other services (except public administration) [81]",21600
2023-10-01,2023,"Nova Scotia","Public administration [91]",34800
2023-11-01,2023,"Nova Scotia","Total employed, all industries",503400
2023-11-01,2023,"Nova Scotia","Goods-producing sector",89900
2023-11-01,2023,"Nova Scotia","Agriculture [111-112, 1100, 1151-1152]",5700
2023-11-01,2023,"Nova Scotia","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",8300
2023-11-01,2023,"Nova Scotia","Utilities [22]",3600
2023-11-01,2023,"Nova Scotia","Construction [23]",38100
2023-11-01,2023,"Nova Scotia","Manufacturing [31-33]",34300
2023-11-01,2023,"Nova Scotia","Services-producing sector",413500
2023-11-01,2023,"Nova Scotia","Wholesale and retail trade [41, 44-45]",80600
2023-11-01,2023,"Nova Scotia","Transportation and warehousing [48-49]",21700
2023-11-01,2023,"Nova Scotia","Finance, insurance, real estate, rental and leasing [52-53]",30600
2023-11-01,2023,"Nova Scotia","Professional, scientific and technical services [54]",39900
2023-11-01,2023,"Nova Scotia","Business, building and other support services [55-56]",17500
2023-11-01,2023,"Nova Scotia","Educational services [61]",37700
2023-11-01,2023,"Nova Scotia","Health care and social assistance [62]",75700
2023-11-01,2023,"Nova Scotia","Information, culture and recreation [51, 71]",21100
2023-11-01,2023,"Nova Scotia","Accommodation and food services [72]",31900
2023-11-01,2023,"Nova Scotia","Other services (except public administration) [81]",21900
2023-11-01,2023,"Nova Scotia","Public administration [91]",34900
2023-12-01,2023,"Nova Scotia","Total employed, all industries",507900
2023-12-01,2023,"Nova Scotia","Goods-producing sector",91100
